1 2.1077031741136857185e-11 829.45572858221714796 -1.5450302181683841406e-10 5.723811381285025756e-10
2 1.0289090880186749543e-09 674.19853505034177488 -2.3837284297983235563e-12 9.9761242054946216436e-13
3 1.7777799678229406444e-08 673.01288138115023685 -2.642998251871956322e-12 9.8609949369236182805e-13
4 3.7278059294559450534e-07 578.82560905699483556 -3.2818524541212116167e-13 5.6778097031476175609e-14
5 4.4770774815560794921e-06 578.48646763109445601 -3.4604005018790948109e-13 1.0558362146725917793e-13
6 0.0001355506780069483158 533.75215362770472893 -3.6662585439058275575e-13 1.8694223742526797608e-13
7 0.001507693291974536616 533.6409440808005229 -4.4242115189006529504e-13 2.450560014515522112e-13
8 0.03566491219003171953 532.27898174404549536 -4.146152648757708585e-13 3.2299261676205069472e-13
9 0.10550028106266919059 495.6028242457612123 -3.5347892823838656154e-13 2.8529971601348033959e-13
10 0.14026128849549288069 495.48955573260860774 -3.4486787009537241604e-13 2.3050581439473489299e-13
11 0.25940014584092485617 464.4222249834010654 -7.0104497624105127758e-13 2.3729202449566918145e-13
12 0.26017915874853103642 464.35098935758105654 -7.0445624180142870721e-13 2.5817807560922267723e-13
13 0.46172788685605115067 444.70899625241861486 -2.8149698753852411935e-13 1.4254362707488357542e-13
14 0.46251008398628967733 444.67895146612693225 -2.9640905964480538227e-13 1.0636481648265095571e-13
15 0.64943336978270960191 444.25961394434068552 -3.9973421261301830954e-13 1.2572291884079078374e-13
16 0.68821903583069998778 429.37113701166458668 -2.4954077927879579538e-13 3.1604575130262855343e-14
17 0.69603657083244463433 429.33896985910416788 -2.9604544381806734249e-13 6.572108028217643346e-14
18 0.7211653997966979146 416.77685413711799356 -9.114780670266333533e-14 5.2893508830040209926e-14
19 0.78988962994911304794 416.76069403004061087 -5.2874201558785104211e-14 4.8388308176256004127e-14
20 1.0517880897765403692 416.6291618661132361 -8.6209269179338469206e-14 7.4245653130440832058e-14
21 1.0615194033882722202 409.66343210914391193 -1.0873590373295537885e-13 9.3505395589350030306e-14
22 1.0641349899566694415 409.64711439869864762 -1.8755470766024902234e-13 4.8323059465134295728e-14
23 1.0941009794819356316 405.0211157172435037 -1.2545958217195568767e-13 9.2137096892401705581e-14
24 1.0983423486854690942 405.01731429192051337 -9.9802984074834242714e-14 6.5496319424151953399e-14
25 1.1098324623996527194 405.00750787469081615 -1.3552428508626545321e-13 4.7086525548834808626e-14
26 1.1476704113309628141 403.11741271117750784 -1.2116493722614922984e-13 1.432094731127162482e-13
27 1.1620481482410807139 403.11535123521872492 -1.1933886841309157073e-13 8.2502419152904078028e-14
28 1.4010132892561970586 403.1097001277340155 -9.3113285120099657323e-14 9.0312792301992209419e-14
29 1.4888565031559277685 402.32255647158950751 -1.1022935013367495853e-13 1.4459136763849422759e-13
30 1.5015718067032701732 402.31698978200472538 -1.3366387368037244814e-13 8.8831330380860958558e-14
31 1.6071012361729266615 399.84403228806223751 -6.0801838786365757823e-14 4.4590433200321072793e-14
32 1.6167782713990492827 399.83447239171516685 -1.4379646593802794133e-13 7.9085540864653337711e-14
33 1.6288054166111041177 399.82061819559879723 -9.5129359238698621904e-14 3.2087027005626986672e-14
34 1.6905922722432640271 391.47240581896227241 -1.0351770310280234678e-13 1.6482871233582573119e-13
35 1.6911651251003458896 391.4584488646811451 -1.2224379684204165675e-13 6.3367325059405575422e-14
36 1.7015327806805919941 391.43393058937044771 -1.2929745735911337611e-13 7.6904105362021539737e-14
37 1.7366843977561112755 376.8135822070136669 -1.285395411739290633e-13 1.5051997120246392583e-13
38 1.7407240599983371254 376.79686890161917745 -1.1083669267156054513e-13 1.8216814801800569385e-13
39 1.7511166517906291418 376.75753998236524467 -1.426859673444268153e-13 3.1822353063537775635e-14
40 1.8123538582954954457 353.23637167567642337 -1.0525236327819589098e-13 1.0072064570769514826e-13
41 1.8218481634735443908 353.21678904732175397 -1.2340638297640081823e-13 7.1837758362088101725e-14
42 1.8460920718114772754 353.16701576300727083 -1.2796730277815383125e-13 8.8195523528298883344e-14
43 1.9822588976854160769 341.36010861036550068 -1.3086583596144794518e-13 5.6661723144959483977e-14
44 1.9838512099021170521 341.36017946497776165 -1.187628722164381169e-13 2.7006709580712482474e-14
45 1.9848987188219155975 341.42447297845171761 -1.4036574951753893778e-13 7.7574679140510630775e-14
46 1.9946441119670643705 341.39143849531319574 -1.3202902980902253472e-13 3.7424876319251912851e-14
47 1.9949444859953269216 341.39153522731044177 -1.0611026462491550733e-13 5.4722306239370760996e-14
48 1.9952520468122414421 341.39160188040563071 -1.4090668582852744394e-13 4.2567622311253824229e-14
49 1.9998110335843244378 341.38917788654475771 -6.5704339468764949843e-14 7.4836368115977052742e-14
50 2.0003060734026023582 341.39570762275786819 -1.0788216782627430414e-13 5.6881116058694792497e-14
51 2.0010522287408289976 341.39574420033716251 -1.0358542750535958085e-13 3.9027863097012516038e-14
52 2.0013239467490442358 341.39574555470875339 -1.1862443403374072983e-13 3.7237808428827038988e-14
53 2.0068825692095830782 341.39133013608864076 -8.0791966612093775536e-14 4.614140443833730121e-14
54 2.0076969201620173955 341.39129761497054005 -1.3783095506519501479e-13 2.9226584108792181537e-14
55 2.0097914858529968285 341.39100067640055158 -1.5029265150382735282e-13 6.3594067075768944639e-14
56 2.0366054715047292589 341.32374789700872952 -1.2414516753903814719e-13 5.0546357930158340935e-14
57 2.039958357511296505 341.32376158001352451 -1.3008096783604553697e-13 1.6333005103324322349e-13
58 2.0403965978668048287 341.32376222601016025 -1.1898261329593259008e-13 1.2637321451628965654e-13
